Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
9498.0,1.04498297098738,-0.268368008494508,-1.14890563716061,0.561623231262264,2.14792772991099,3.69512355640752,-0.379794244128884,0.73886761793206,1.44391868947606,-0.442223477110333,0.406862820479332,-2.26607357956426,1.43742746610751,1.65208072463019,-0.874201172581246,-0.11543539758235,0.224879786452948,0.220535330393584,0.12374518223496,0.151329706007763,-0.264494977283747,-0.727537000237386,-0.215843946663481,0.954730535957239,0.828006665928643,-0.37745001308576,-0.0230466198827968,0.0259984375470333,123.0,0
6352.0,-2.82055698283096,2.86655575505722,-1.69547159928754,-1.27359758073062,1.64128025648871,3.09300025817,-0.698476169609262,1.76783819900258,2.03251330847663,1.29882986670456,0.864023438404822,-2.49935229496505,1.68600615218613,1.11540172860604,0.428988663811869,0.693144000547904,0.44842940096811,0.528611530985695,-0.133394004745202,0.919634092858498,-0.718536285481907,-1.28211955611882,0.123106048661729,0.842605616374962,0.325515530973355,-0.0214213127996557,-0.193869889511357,-0.637098063577995,1.98,0
6987.0,0.84568793369245,-0.742317170410037,0.691114200671968,1.01291049690326,-0.671549929457632,0.71204934734503,-0.556302616431662,0.272224288157654,2.22812822878283,-0.595196604260978,1.3487392872241,-2.0088031705207,0.0549103931355072,1.47851610195813,-1.87725254944951,-0.42268596901677,0.986430733582453,-0.002277583902451,0.174054060734732,0.0392735436900798,-0.162261895402667,-0.300858070334942,-0.190869551284124,-0.318114177975919,0.325577147166671,0.510107244717351,-0.0577381007047657,0.0134021001912267,159.38,0
6267.0,1.19940214443212,0.372703437190925,0.778445045191289,0.844505344840297,-0.320189528171168,-0.647776798874296,-0.0592040978459682,-0.204787232258244,1.20660564943028,-0.499356485442393,1.35478376393714,-1.60259903769157,2.52091719954098,1.59367821870593,0.451746211565021,-0.144465214879182,0.669644856510853,-0.903554021873104,-0.807688255560019,-0.139502444721491,-0.351993711062093,-0.702952588268034,0.211217212146296,0.3515044868668,0.100011368226398,0.063383460063696,-0.0345027645352658,0.0137311164493497,0.89,0
7922.0,0.992578168136475,-1.1567895422026,1.70874867493934,-0.814558372656863,-1.52186318151154,1.30562248978075,-1.69478115135595,0.62268893935764,4.18185030649573,-1.76889231406238,1.82477223346552,-0.705131365762797,0.925500874255907,0.578492976242896,-1.59249248329321,-1.49511639169121,1.65245658366514,-0.0389195177413115,0.548206527188995,-0.167849820402206,0.0443273058495708,0.949345372569099,-0.136879744200706,-0.224141079819418,0.336055876514387,0.258747644828406,0.0945623129993342,0.0103828258269215,38.5,0
11052.0,1.28398416652829,-0.0531110995047513,0.634713619476604,0.2043407014139,-0.617864332571381,-0.53923421602922,-0.48562942386761,-0.136395567559184,1.85667888300794,-0.50321546528275,0.0671500011658964,-2.83759834939261,1.33335998290077,1.55234268041855,0.679970138956408,0.669874205081114,0.130374097778598,0.39845577141824,-0.197052765664576,-0.0985948687796712,-0.108204992840751,-0.0754378944923395,-0.0747961451592394,-0.138372037451735,0.260158257389129,1.06584841168776,-0.0937837498930964,-0.0007030886092538,15.95,0
7952.0,0.911238576152428,-0.0235418741115571,0.421919726168201,1.69374334785348,-0.10371821103638,-0.0583548728049814,0.228428055016427,-0.194064473427201,1.39005768503897,-0.590328887386832,0.604575393146741,-1.37437100636813,2.65580548489744,1.30702522531865,-0.937904736008617,-0.787510966639972,0.93566879261069,-0.815340712968041,-0.621073700362943,0.109816259378577,-0.158663062147616,-0.220957491950516,-0.181113467432576,0.0714331398726707,0.629186427350143,-0.369384143367621,-0.0046880710312704,0.0352411138834665,141.64,0
10305.0,-0.409817865570831,0.388406235826775,1.94485851700228,-0.259217849385635,0.385942571427378,-0.376115558425282,0.254715804597257,-0.238085074269785,0.810492107872821,-0.479180222739149,2.20630210828647,-1.75798836692143,2.41042611779059,1.36646696661869,-0.0620657911896115,0.172702059566705,0.117474765646568,0.623116745079929,1.06879776722995,0.283146907761529,-0.157810155434512,-0.135506372873464,-0.0487038984526002,0.0216225016368705,-0.600671087100915,0.87183801486128,-0.14439104341329,-0.107169334562177,13.73,0
10485.0,-0.470982162708312,0.671110736518826,1.0683312538651,-1.12452080549259,0.486385717103849,0.0450740305003231,0.519488556486154,0.0111651356630951,1.85231155526735,-1.21492799624728,-1.35814716770435,-2.99948413864173,1.22976961639606,1.03615080762018,-1.65546456356339,0.23288343685286,0.116021954591321,0.148043981993681,0.0534587635618444,-0.0109532763948008,-0.293772069398788,-0.332571489931455,-0.311518728543555,-0.995243950086526,-0.0112586437871982,0.948366289211324,0.246594817273306,0.160612924765265,16.5,0
9387.0,-5.48981379411906,1.56107189442975,0.726760210537037,-0.47652027556569,-0.0244801397836797,-0.703519825522646,0.87935670193303,-0.877083176993731,5.49942624103401,4.43608262308824,0.442232005268759,-2.50764648830836,1.23386786888368,-1.18084424947541,-1.68966773564103,-0.765667329771245,0.131282023307508,-0.688449744180344,-0.486203325805356,0.195442324053092,-1.35009450710622,-0.0411229451233221,0.677092913634808,0.377901613821881,0.886611957095285,0.287219659489026,0.450214363010308,0.0505968285247789,0.01,0
